Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Eric Orze","MIN",0,0,1,3,0,2.1,15.428580624722104,3.857145156180526,0,0.4,0.66666667,0.2,0,92.72299880981446,3.857145156180526,6.06105309100415,1.046195306095997,2.2071105851784787,0.10211816827294386,"Eric Orze",27626,679358
"Tanner Banks","PHI",0,0,0,3,0,3,12,0,0,0.16666666666666666,1,0.2,0,90.84281845092774,0,0.27848754689940897,0.5223870595296232,1.8767874111731853,0.10150739377555638,"Tanner Banks",16990,621383
"Carmen Mlodzinski","PIT",0,0,0,1,1,5.1,3.375000201165688,5.062500301748532,0,0.3333333333333333,1,0.444444444,0,94.68779962713069,0,4.162973415123233,4.126553782075647,5.650254268494281,0.10110313807294201,"Carmen Mlodzinski",27572,669387
"Connelly Early","BOS",0,0,0,1,1,4.1,10.384616146426286,4.153846458570514,0,0.38461538461538464,0.875,0.384615384,0,93.73700823102679,2.076923229285257,5.5416353183191625,2.9582844784979274,4.208500279422654,0.10090740909164644,"Connelly Early",33666,813349
"Rhett Lowder","CIN",0,1,0,1,1,5.1,3.375000201165688,3.375000201165688,0,0.36363636363636365,0.5,0.409090909,0,92.43097534179688,6.750000402331376,8.852615825961637,3.5640537485480324,5.595654397106211,0.09959918231420936,"Rhett Lowder",33876,695076
"Brandon Young","BAL",1,0,0,1,1,5,3.6,3.6,0,0.14285714285714285,1,0.571428571,0,93.835498046875,0,3.0043735938130047,3.589053726196289,5.2143341481685646,0.09904384801480663,"Brandon Young",27819,687064
"Yohan Ramírez","PIT",1,0,0,3,0,4.2,7.714286765273879,5.7857150739554095,0,0.15384615384615385,0.8,0.461538461,0,96.19472711736506,1.9285716913184698,4.395823224234434,3.4033394696761192,4.854482901282539,0.09822532510037221,"Yohan Ramirez",19444,670990
"Freddy Peralta","NYM",0,0,0,1,1,4.2,9.64285845659235,5.7857150739554095,0,0.23076923076923078,0.57142857,0.454545454,0,93.3117167154948,5.7857150739554095,3.685774646330539,3.617625213155949,4.778539958441085,0.0962890325762094,"Freddy Peralta",18679,642547
"Lucas Erceg","KCR",0,0,3,4,0,4,6.75,2.25,0,0.2727272727272727,0.5,0.272727272,0,97.58228410993304,4.5,5.041515999471476,2.4390537261962892,4.132054165750742,0.09281019215358888,"Lucas Erceg",19360,668674
"Connor Brogdon","CLE",0,1,0,3,0,2.2,10.125002527144437,3.375000842381479,0,0.14285714285714285,0.5,0.5,0,93.47416355298913,3.375000842381479,2.5037123095494307,2.064053445402463,3.079853962673306,0.09259832690272402,"Connor Brogdon",21205,641401
"Bryan Woo","SEA",0,1,0,1,1,5,3.6,3.6,0,0.2777777777777778,0.57142857,0.277777777,0,95.989501953125,1.8,3.3956164426387367,3.589053726196289,6.839614570140839,0.09254168098732701,"Bryan Woo",30279,693433
"Cole Henry","WSN",0,1,0,2,0,2.2,13.500003218651585,3.3750008046628963,0,0.3333333333333333,0,0.166666666,0,93.84764330314867,10.125002413988689,2.4942148229310406,2.4390535473823123,3.96275430625989,0.09224474622089536,"Cole Henry",27570,669371
"Janson Junk","MIA",0,2,0,2,2,12.1,5.1081082397695035,2.1891892456155015,1.459459497077001,0.2631578947368421,0.6557377,0.447368421,0.133333333,94.23704139859069,4.378378491231003,3.5366413253280298,4.891756472786124,4.43089202371709,0.09033440964497863,"Janson Junk",23301,676083
"Isaac Mattson","PIT",0,0,0,4,0,3.2,7.363637760158678,2.4545459200528925,0,0.38461538461538464,1,0.153846153,0,94.15785804161659,0,9.146582790022366,2.370871752845325,3.848399689398618,0.08907513922080837,"Isaac Mattson",20385,676755
"Joel Payamps","ATL",0,1,0,5,0,2,13.500007040802336,0,0,0.5,0.33333333,0.166666666,0,94.79648113250732,4.500002346934112,5.351461230958201,0.18905216157354765,1.5434532195923072,0.08853052722636086,"Joel Payamps",14332,606303
"Cole Sulser","TBR",1,0,0,2,0,3.1,5.40000051498418,2.70000025749209,0,0.36363636363636365,0.6,0.636363636,0,91.82927594866071,2.70000025749209,2.7526700796611956,2.8890536975860575,4.108014130314389,0.08796274249192458,"Cole Sulser",15256,642121
"Mason Englert","TBR",0,1,0,1,1,3.2,4.909091760304496,2.454545880152248,0,0.4375,0.5,0.125,0,92.77829256924716,7.363637640456744,4.5595420863616605,2.9163264061793726,5.502000253115399,0.08764557894354616,"Mason Englert",22288,669438
"Grant Holmes","ATL",1,0,0,1,1,6.2,8.10000077247627,4.050000386238135,1.350000128746045,0.2222222222222222,0.90909091,0.315789473,0.111111111,94.36831597222222,2.70000025749209,3.7754883474114482,4.68905386924745,4.567494332373439,0.08724712099393393,"Grant Holmes",16944,656550
"George Kirby","SEA",0,1,0,1,1,8,4.5,0,1.125,0.21739130434782608,0.65217391,0.666666666,0.166666666,97.46192124310662,3.375,2.9071265898254826,3.8140537261962892,3.204853989928961,0.08667834171354287,"George Kirby",25436,669923
"Lance McCullers Jr.","HOU",0,0,0,2,2,8.1,8.640000329589856,5.40000020599366,1.080000041198732,0.391304347826087,0.44117647,0.458333333,0.111111111,92.46910095214844,9.720000370788588,5.342381596528218,4.629053781127932,4.531806157193277,0.08533855130387034,"Lance McCullers Jr.",14120,621121
"Tim Mayza","PHI",0,0,0,3,0,2.2,10.125002640300188,0,0,0.16666666666666666,1,0.5,0,,0,2.2290383853860183,0.9390531394629145,1.9548536680862163,0.08461334474476945,"Tim Mayza",15042,641835
"Jacob deGrom","TEX",0,0,0,1,1,5,10.8,1.8,1.8,0,1,0.3,0.142857142,96.98264382102273,1.8,3.1732059561787658,3.989053726196289,3.2852142184972766,0.0826392899201838,"Jacob deGrom",10954,594798
"Jimmy Herget","COL",0,0,0,3,1,3.2,2.454545880152248,0,0,0.25,0.66666667,0.166666666,0,92.44976806640625,2.454545880152248,6.243615032866061,2.6435990861624563,5.968036889365918,0.07971984818641656,"Jimmy Herget",17556,623474
"Tyler Phillips","MIA",0,0,1,2,0,4.2,9.64285845659235,3.8571433826369397,0,0.18181818181818182,1,0.727272727,0,97.03402099609374,0,4.273428089590608,2.3319107522769693,2.9123681249195372,0.07939170766553973,"Tyler Phillips",20629,663969
"Seth Lugo","KCR",0,1,0,1,1,6.1,5.684210811625571,5.684210811625571,0,0.25,0.75,0.533333333,0,92.38540810032895,1.4210527029063929,5.494875057541179,3.8206327052657976,4.462190798772616,0.07860025447572341,"Seth Lugo",12447,607625
"Garrett Acton","MIN",1,0,0,1,0,2,9,0,0,0.2,0.5,0.2,0,94.48211059570312,4.5,1.4536059856842107,2.6890537261962892,5.397854429483414,0.07804259955645475,"Garrett Acton",27583,670183
"Grant Wolfram","BAL",1,0,0,3,0,2.2,13.50000352040025,0,0,0.25,1,0.5,0,94.58677978515625,0,1.9425435097167942,2.439053530618498,3.4548540592417996,0.07786322368312096,"Grant Wolfram",21623,664991
"Cole Winn","TEX",0,0,1,3,0,2.1,7.714286863804035,0,0,0.2857142857142857,1,0.142857142,0,95.49931751598011,0,1.1040704737251812,1.4747677564620594,4.377054656744142,0.07568392721736757,"Cole Winn",22113,668390
"Brent Headrick","NYY",0,0,0,3,0,2.1,19.28571715951009,7.714286863804035,0,0.5,0.6,0,0,93.67757474459134,3.8571434319020175,3.7556359967126207,1.4747677564620594,3.216139896631309,0.07448378028584679,"Brent Headrick",27702,687396
"Clay Holmes","NYM",0,1,0,1,1,5.1,5.062500301748532,5.062500301748532,0,0.29411764705882354,0.875,0.529411764,0,,1.687500100582844,4.1903554564330685,3.7515537597239037,4.513404002933221,0.0739764777644823,"Clay Holmes",13649,605280
"Eduard Bazardo","SEA",0,0,0,3,0,3,6,0,0,0.3333333333333333,1,0.111111111,0,,0,3.186945596365081,1.8557203928629564,4.113054312268893,0.07344176341981982,"Eduard Bazardo",20997,660825
"Ryan Borucki","SFG",0,1,0,2,0,1.2,16.200006469490727,5.400002156496909,0,0.7142857142857143,0.5,0.571428571,0,,16.200006469490727,2.9408340808897795,1.3890530073639862,3.014334078394077,0.0732304292601372,"Ryan Borucki",16350,621366
"Andrew Painter","PHI",0,0,0,1,1,4,2.25,2.25,0,0.47368421052631576,0.6,0.421052631,0,96.93927633351294,9,7.036552838496239,3.4390537261962892,5.809254341572523,0.07308215015972953,"Andrew Painter",30091,691725
"Enmanuel De Jesus","DET",0,0,0,2,0,3.2,9.818183520608992,4.909091760304496,0,0.3,0.6,0.222222222,0,94.76803409352021,2.454545880152248,2.761607926637552,2.6435990861624563,4.121126998697329,0.07292863748442281,"Enmanuel De Jesus",18554,646241
"Jesse Scholtens","TBR",0,0,0,1,0,4.2,7.714286765273879,1.9285716913184698,0,0.3333333333333333,1,0.416666666,0,94.14734996448864,0,3.109063330060862,2.1176250087971393,3.568768440403559,0.0726455634143691,"Jesse Scholtens",19205,669947
"Sam Bachman","LAA",0,0,0,2,0,3,9,3,0,0.2857142857142857,0.66666667,0.285714285,0,,3,2.750006719818011,2.1890537261962897,3.9949208617210394,0.07253066689110098,"Sam Bachman",29754,696147
"Kyle Freeland","COL",1,0,0,1,1,6.1,7.1052635145319645,1.4210527029063929,1.4210527029063929,0.125,1,0.647058823,0.2,92.17508737664474,1.4210527029063929,2.3464754417330265,4.610106429102682,3.6267382363048113,0.07222076626688861,"Kyle Freeland",16256,607536
"Jordan Hicks","CHW",0,1,0,3,0,3,9.00000303983791,3.0000010132793036,0,0.4,0.4,0.4,0,,9.00000303983791,2.444440571923586,2.1890533884365215,3.9949211339105357,0.07165981268869523,"Jordan Hicks",19618,663855
"Joel Kuhnel","ATH",0,0,1,3,0,2.1,3.8571434319020175,0,0,0.14285714285714285,1,0.571428571,0,96.17549896240234,0,4.187261047751239,2.331910741329174,3.4928255014420073,0.07066723836465957,"Joel Kuhnel",19995,669270
"Yennier Cano","BAL",1,0,0,4,0,2.2,10.125002640300188,0,0,0,1,0.8,0,92.79789733886719,0,3.0515892908854547,0.9390531394629145,1.4469534037745655,0.07035262525934721,"Yennier Cano",25911,666974
"Tyler Alexander","TEX",0,0,0,2,0,3,9.00000303983791,3.0000010132793036,0,0.375,1,0.5,0,91.45081787109375,0,2.2662806903817114,2.1890533884365215,3.0919872611735286,0.07026259373800142,"Tyler Alexander",17735,641302
"Colin Rea","CHC",1,0,0,1,1,5,3.6,3.6,0,0.13333333333333333,0.8,0.533333333,0,94.27192540322581,1.8,2.2358632654728066,4.189053726196289,5.543454077839852,0.06866302368519027,"Colin Rea",12317,607067
"Nathan Eovaldi","TEX",1,0,0,1,1,6,10.5,3,1.5,0.3125,0.90909091,0.588235294,0.2,94.6752685546875,3,2.1707272069824777,4.022387059529623,2.984387352565925,0.06816370460463392,"Nathan Eovaldi",9132,543135
"Alex Vesia","LAD",0,0,1,4,0,3.1,13.50000140815988,8.100000844895927,0,0.16666666666666666,1,0.333333333,0,91.26743819073933,0,4.4652592242961955,2.8890536949038474,4.514334286406099,0.06763507507765759,"Alex Vesia",25007,681911
"Kyle Harrison","MIL",1,1,0,2,2,9.2,6.517241807953526,2.7931036319800824,0.9310345439933608,0.2222222222222222,0.75471698,0.259259259,0.09090909,94.68809878700658,3.7241381759734433,4.940418696312771,4.637329683519295,4.833716303478443,0.0668068348217128,"Kyle Harrison",27758,690986
"Tim Herrin","CLE",0,0,0,3,0,1.2,10.800004506113025,5.400002253056512,0,0,1,0.333333333,0,92.56379699707031,0,2.130107307216292,2.5890534758566766,3.401694025902873,0.06580864781582543,"Tim Herrin",25139,682120
"Hogan Harris","ATH",0,0,1,3,0,3,15.000005066396517,12.000004053117214,0,0.2,0.8,0.6,0,95.71776683910473,0,2.822057810379482,3.8557206180361345,4.758654490773141,0.06528972796757762,"Hogan Harris",21520,663687
"Michael Petersen","MIA",0,0,1,2,0,2,9,0,0,0.3333333333333333,1,0.5,0,97.23268689607319,0,1.979972502575598,1.1890537261962892,3.2206542536616327,0.06525765929308881,"Michael Petersen",20827,656848
"Tobias Myers","NYM",0,0,0,1,0,3,3,0,0,0.3333333333333333,0.25,0.666666666,0,94.34018776633523,9,5.595093574215612,2.522387059529623,2.522387059529623,0.06286395593549346,"Tobias Myers",22191,668964
"Cade Smith","CLE",1,0,1,2,0,2,18,9,0,0.3333333333333333,0.66666667,0.333333333,0,94.8865674889606,4.5,3.04125704846735,2.1890537261962892,3.5434540778398516,0.06215530867184639,"Cade Smith",27867,671922
"Tyler Holton","DET",0,0,0,2,0,2.2,10.125002413988689,3.3750008046628963,0,0.16666666666666666,1,0.5,0,92.29793875558036,0,9.41651066089684,2.064053457975324,2.5719537109345163,0.06079721434209742,"Tyler Holton",26231,663947
"Lucas Sims","CHW",0,1,0,2,0,2.1,11.571430295706053,3.8571434319020175,0,0.5,0.5,0.5,0,93.7623650045956,3.8571434319020175,2.6164544630395614,1.9033392488956167,2.4837966289520335,0.060752150339040134,"Lucas Sims",13470,608371
"Ron Marinaccio","SDP",0,0,0,3,0,4.1,6.230771144819565,2.076923714939855,0,0.2727272727272727,0.75,0.272727272,0,93.00491115025112,2.076923714939855,3.414045652227444,2.4967458212163374,4.372069961117266,0.06072286613109299,"Ron Marinaccio",23488,676760
"Ryan Yarbrough","NYY",0,0,0,2,0,3.2,7.363637640456744,4.909091760304496,0,0.2222222222222222,1,0.375,0,88.09254455566406,0,3.0783046487131,3.1890537261962892,4.297199660597443,0.05921394140887896,"Ryan Yarbrough",16502,642232
"Luis Castillo","SEA",0,0,0,2,2,7,9.00000122615286,2.57142892175796,1.28571446087898,0.5,0.45454545,0.433333333,0.125,95.12936302923387,12.857144608789799,8.847456407762964,4.331911024755383,4.022654241643704,0.05910214338917667,"Luis Castillo",15689,622491
"Taylor Clarke","ARI",0,0,0,3,0,3.1,2.70000025749209,0,0,0.2,1,0.9,0,94.21151885986328,0,1.446321421554356,2.5890536689758252,2.5890536689758252,0.0590834714109838,"Taylor Clarke",17611,664199
"Jack Kochanowicz","LAA",1,0,0,1,1,7,2.5714285714285716,5.142857142857143,0,0.09523809523809523,0.83333333,0.571428571,0,96.2335674579327,1.2857142857142858,8.290512783834679,4.3319108690534325,5.879796985217503,0.05868449592823603,"Jack Kochanowicz",27688,686799
"Shane Smith","CHW",0,0,0,1,1,3.2,19.636367041217984,12.272729400761241,0,0.2,1,0.8,0,94.95883921030405,0,3.872231767898528,3.734508366230122,3.734508366230122,0.05808481449729469,"Shane Smith",31687,681343
"Shane McClanahan","TBR",0,0,0,1,1,4,11.25,9,0,0.125,0.6,0.25,0,94.4580078125,4.5,5.796938197010346,3.6890537261962892,5.382054165750742,0.057946879816205756,"Shane McClanahan",21483,663556
"Orion Kerkering","PHI",0,0,0,3,0,3,3,3,0,0.2727272727272727,0.5,0.3,0,96.96659197126117,6,1.2696616612828195,3.522387059529623,6.231187762816748,0.05700578615856592,"Orion Kerkering",31776,689147
"Dylan Lee","ATL",0,0,0,3,0,2.2,3.3750008801000626,0,0,0.2222222222222222,0.5,0.333333333,0,93.10389357346754,3.3750008801000626,2.7448171877523935,2.439053530618498,4.470654587865101,0.05641950318903058,"Dylan Lee",19996,669276
"Jeff Hoffman","TOR",0,0,1,2,0,2,18,9,0,0.6,0.8,0.4,0,96.6426010131836,4.5,2.4740788676655328,2.1890537261962892,2.8662539020180704,0.05600914387341718,"Jeff Hoffman",17432,656546
"Jacob Latz","TEX",0,1,0,3,0,3.2,12.272729600264462,2.4545459200528925,2.4545459200528925,0,1,0.285714285,0.2,93.19732788085938,2.4545459200528925,2.1026923876182306,4.825417672898218,3.1268723757356556,0.054172005211004626,"Jacob Latz",21306,656641
"Slade Cecconi","CLE",0,1,0,2,2,11.1,7.147059023999018,1.5882353386664485,1.5882353386664485,0.2,0.73170732,0.59375,0.25,93.75074955455044,3.176470677332897,5.492807781855949,4.689053768270157,3.3509833907219853,0.052859184086685544,"Slade Cecconi",27500,677944
"Victor Vodnik","COL",0,0,1,2,0,3,9,6,0,0.3333333333333333,0.8,0.625,0,99.03952462332589,0,3.1958505039018585,3.1890537261962897,4.091987293958665,0.05177659040440073,"Victor Vodnik",24614,680767
"Brent Suter","LAA",0,0,0,3,0,8,7.875000938773267,2.2500002682209335,1.1250001341104667,0.17647058823529413,1,0.411764705,0.166666666,,1.1250001341104667,3.56479376999101,3.814053800702104,3.2048539918124996,0.05142530307705372,"Brent Suter",13942,608718
"Michael Soroka","ARI",1,0,0,1,1,5.2,15.88235472312868,3.176470944625736,1.588235472312868,0.4,0.65789474,0.272727272,0.25,94.08133544921876,6.352941889251472,5.802278638451416,4.071406766370105,2.73333627622633,0.05142447852652987,"Michael Soroka",18383,647336
"Tyler Wells","BAL",0,0,0,2,0,3,9,6,0,0.16666666666666666,1,0,0,92.93520413912259,0,4.597734157384096,4.18905372619629,6.446387645602227,0.05091783913315799,"Tyler Wells",20000,669330
"Chris Paddack","MIA",0,1,0,2,1,10.2,6.750000402331376,4.21875025145711,0.843750050291422,0.2727272727272727,0.88235294,0.44117647,0.083333333,93.23113141741071,1.687500100582844,4.252879466391524,4.314053793251519,4.619004207026987,0.05089590345108584,"Chris Paddack",20099,663978
"Tony Santillan","CIN",0,0,0,2,0,2,9,4.5,0,0,1,0.5,0,94.38667805989583,0,1.1481092947852496,2.6890537261962892,4.043454077839852,0.05047124691864834,"Tony Santillan",19926,663574
"Braydon Fisher","TOR",0,0,0,1,0,2,18,0,0,0,1,1,0,94.18244018554688,0,1.1970171180835127,0.6890537261962892,0.6890537261962892,0.05028539515681926,"Braydon Fisher",24609,680755
"Sean Manaea","NYM",0,0,0,1,0,4,4.5,4.5,0,0.35714285714285715,0.71428571,0.214285714,0,89.16788155691964,4.5,5.833279157608345,3.6890537261962892,6.059254341572523,0.05024312303239078,"Sean Manaea",15873,640455
"Jack Dreyer","LAD",1,0,0,3,0,2.1,15.42857372760807,7.714286863804035,0,0.5,0.6,0.166666666,0,93.12667846679688,7.714286863804035,9.463018908085468,2.331910741329174,4.653740261554841,0.05013672382416183,"Jack Dreyer",30249,676263
"Adrian Morejon","SDP",0,0,0,3,0,2,4.500002346934112,0,0,0.625,0.3,0.5,0,,27.00001408160467,8.929544783965927,2.1890532046553757,2.866253733664755,0.04934913400378031,"Adrian Morejon",20039,670970
"Alex Lange","KCR",0,0,0,1,0,2.1,7.714286765273879,0,0,0.42857142857142855,0.66666667,0.142857142,0,96.26478271484375,3.8571433826369397,5.791042806089718,1.4747677783576494,3.7965972689279206,0.04870568678036677,"Alex Lange",19883,656638
"José Suarez","ATL",0,0,0,2,0,2.2,13.50000352040025,3.3750008801000626,0,0.6666666666666666,0.57142857,0.333333333,0,94.24329049246651,10.125002640300188,5.956850181577957,1.3140532372518106,2.8377540301867628,0.047321282398276834,"Jose Suarez",19911,660761
"Camilo Doval","NYY",0,0,0,2,0,1.2,5.400002253056512,0,0,0.16666666666666666,1,0.833333333,0,97.41463216145833,0,0.7815798422468052,1.9890532255170643,2.801693775563261,0.047293268382253825,"Camilo Doval",21992,666808
"José Alvarado","PHI",0,0,0,3,0,2,13.500007040802336,0,0,0.3333333333333333,0.33333333,0.2,0,97.6765645345052,4.500002346934112,3.8590931136538242,1.6890529438849184,2.3662534728942983,0.04715686666508809,"Jose Alvarado",17780,621237
"Brayan Bello","BOS",0,0,0,1,1,3.1,13.50000128746045,10.80000102996836,0,0.45454545454545453,0.55555556,0.777777777,0,92.92256673177083,8.10000077247627,2.7574027920892576,3.789053783416754,4.601694071902308,0.04542262797315491,"Brayan Bello",23920,678394
"Craig Kimbrel","NYM",0,0,0,1,0,1,18,0,0,0.5,1,0,0,93.3157958984375,0,5.44201110189973,-0.8109462738037108,0.5434540778398516,0.04538848692044697,"Craig Kimbrel",6655,518886
"Justin Wrobleski","LAD",1,0,0,1,1,5,3.6,7.2,0,0.13333333333333333,0.83333333,0.466666666,0,94.60560021033653,1.8,4.915357323775043,4.78905372619629,6.956094288825989,0.04537168381938372,"Justin Wrobleski",31204,680736
"Bubba Chandler","PIT",0,1,0,1,1,4.1,8.307692917141027,8.307692917141027,0,0.38461538461538464,0.66666667,0.461538461,0,99.33634588068182,6.230769687855771,8.564103837332018,4.1121307169897365,5.674900468145645,0.045295733081832795,"Bubba Chandler",29868,696149
"Jack Flaherty","DET",0,0,0,1,1,5.2,9.529412833877208,4.764706416938604,1.588235472312868,0.3076923076923077,1,0.285714285,0.125,93.1305419921875,1.588235472312868,4.204098340276451,4.95375980654392,4.571736730708292,0.04483503129752567,"Jack Flaherty",17479,656427
"Foster Griffin","WSN",1,0,0,2,2,10.1,6.096774381107649,5.225806612377985,0.8709677687296642,0.17857142857142858,1,0.448275862,0.09090909,91.5518095999053,0.8709677687296642,4.614731364031222,4.834215067130099,5.017931576144399,0.04482596662970978,"Foster Griffin",16432,656492
"Cristian Javier","HOU",0,0,0,1,1,1,9,0,0,0.6,0.66666667,0.2,0,92.725,9,9.058686777517423,1.1890537261962892,2.5434540778398516,0.0446690343623726,"Cristian Javier",17606,664299
"Andrew Nardi","MIA",0,0,0,2,0,2,4.5,0,0,0.2,1,0.6,0,93.86098022460938,0,3.920310731112792,2.1890537261962892,3.5434540778398516,0.044443651091728445,"Andrew Nardi",25942,677053
"Framber Valdez","DET",0,1,0,1,1,5,3.6,3.6,0,0.4166666666666667,0.38461538,0.541666666,0,,14.4,6.592742030559812,4.189053726196289,5.001693937182427,0.04430465640102984,"Framber Valdez",17295,664285
"Austin Voth","TOR",0,0,0,1,0,2.2,3.3750008046628963,3.3750008046628963,0,0.3,0.75,0.3,0,91.5165506998698,3.3750008046628963,3.1477341739240927,3.5640538156032777,6.10355508039924,0.044009195917414645,"Austin Voth",15047,608723
"Tyler Rogers","TOR",1,0,0,1,0,1.2,10.800004119874618,5.400002059937309,0,0.25,1,0.5,0,,0,1.5639944783460322,2.589053497314366,3.4016940182982607,0.043968733817905434,"Tyler Rogers",15541,643511
"Brooks Raley","NYM",0,0,0,2,0,2,13.5,4.5,0,0.25,1,0.25,0,,0,13.383010624512336,1.6890537261962892,2.3662539020180704,0.043353518178359376,"Brooks Raley",10061,548384
"Daniel Lynch IV","KCR",0,0,0,1,0,1.1,6.750001609325793,0,0,0,1,1,0,91.30239868164062,0,1.4209074040159786,1.6890533685683353,1.6890533685683353,0.042675492245638595,"Daniel Lynch IV",21537,663738
"Kenley Jansen","DET",0,0,1,1,0,1,9,0,0,0,1,0,0,,0,0.10463727508285156,1.1890537261962892,3.897854429483414,0.04194869372601841,"Kenley Jansen",3096,445276
"Keaton Winn","SFG",0,1,0,3,0,2.1,0,0,0,0.2222222222222222,0,0.444444444,0,96.63090006510417,7.714286863804035,2.198565563930828,3.1890537261962892,4.930425866365539,0.04186147233643134,"Keaton Winn",23499,676775
"Paul Skenes","PIT",1,0,0,1,1,6.1,8.526316217438357,2.8421054058127857,1.4210527029063929,0.07692307692307693,1,0.642857142,0.2,96.92289115287163,1.4210527029063929,3.073972976355663,4.76800117387006,3.784632981072188,0.04125892615164904,"Paul Skenes",33677,694973
"Dennis Santana","PIT",0,0,1,2,0,2,9,9,0,0.2,0.66666667,0.2,0,93.78872985839844,4.5,8.18259538887912,4.189053726196289,5.543454077839852,0.04029564255863108,"Dennis Santana",17878,642701
"Riley Martin","CHC",0,0,0,2,0,2,4.5,0,0,0.2,1,0.6,0,94.55982317243304,0,0.580040627258536,2.1890537261962892,3.5434540778398516,0.04020537526225306,"Riley Martin",29934,702303
"Griffin Jax","TBR",0,0,0,3,0,3.1,8.100000844895927,5.400000563263952,0,0.25,1,0.625,0,97.23312854766846,0,2.9290515583088568,3.1890537261962892,4.001694021947415,0.03981139840673528,"Griffin Jax",20253,643377
"Aaron Nola","PHI",0,1,0,1,1,6,4.5,1.5,1.5,0.2222222222222222,0.65217391,0.47368421,0.142857142,92.10883440290179,4.5,4.663383415030305,4.855720392862956,4.269187469780446,0.03845797433962076,"Aaron Nola",16149,605400
"Will Klein","LAD",0,0,0,1,0,2,9,0,0,0.3333333333333333,1,0.5,0,97.5800030048077,0,3.489620453607363,1.1890537261962892,2.5434540778398516,0.038345790388565525,"Will Klein",27787,694361
"Luinder Avila","KCR",0,0,0,1,0,3,6,3,0,0.5,0.85714286,0.5,0,96.549072265625,3,5.746285550443557,2.855720392862956,4.2101207445065185,0.037461529346765686,"Luinder Avila",24452,679883
"Ryan Gusto","MIA",0,0,0,1,0,1,9,0,0,0,1,0.5,0,94.89745330810547,0,20.328638342559174,1.1890537261962892,2.5434540778398516,0.03714648125391605,"Ryan Gusto",26440,687473
"Gregory Soto","PIT",0,0,0,4,0,3.1,5.400000563263952,8.100000844895927,0,0,1,0.428571428,0,95.28916549682617,0,2.4631118497971567,4.689053882658499,6.3143344741607494,0.034550481952412684,"Gregory Soto",19677,642397
"Seranthony Domínguez","CHW",0,0,1,1,0,1,18,9,0,0,1,0,0,97.9835205078125,0,4.563183527860975,2.1890537261962892,3.5434540778398516,0.03412970098209422,"Seranthony Dominguez",19249,622554
"Kyle Backhus","PHI",0,0,0,1,0,1,18,0,0,0,1,0,0,,0,0.010930944029386717,-0.8109462738037108,0.5434540778398516,0.03333243504316653,"Kyle Backhus",29615,679775
"Casey Legumina","SEA",0,0,0,2,0,3.2,4.909091760304496,0,0,0.3,1,0.4,0,94.15907874474159,0,3.9484123154020416,2.9163264061793726,4.3938543187142445,0.03328171727154609,"Casey Legumina",25921,668984
"Hoby Milner","CHC",0,0,0,4,0,4.1,2.076923229285257,0,0,0.15384615384615385,1,0.384615384,0,86.4763895670573,0,3.527865948947479,3.419822973894651,5.295146675281741,0.03314833579230841,"Hoby Milner",13346,571948
"Tim Hill","NYY",0,0,0,2,0,1.2,0,0,0,0.16666666666666666,1,0.666666666,0,89.58350372314453,0,2.8735237584190676,3.1890537261962892,4.001694261711335,0.03129851952411919,"Tim Hill",16814,657612
"George Soriano","STL",1,0,0,2,0,2.1,11.571430295706053,7.714286863804035,0,0.2,0.66666667,0.6,0,97.68106313852164,3.8571434319020175,7.808744703198449,3.1890537261962892,3.769511106252706,0.031146113180549263,"George Soriano",21863,666277
"Graham Ashcraft","CIN",0,0,0,2,0,2,0,0,0,0.3333333333333333,0.5,0.666666666,0,,0,9.290658285125456,3.1890537261962892,3.8662539020180704,0.029814091182302313,"Graham Ashcraft",27552,668933
"Wandy Peralta","SDP",0,0,0,3,0,2.2,10.125002527144437,6.750001684762958,0,0.5,0.83333333,0.75,0,96.05950164794922,3.375000842381479,4.39183465833283,3.1890537261962892,3.696953984831711,0.029378429073210876,"Wandy Peralta",14295,593974
"Edgardo Henriquez","LAD",0,0,0,1,0,1,18,0,0,0,1,1,0,101.55579833984375,0,0.0846715414318171,-0.8109462738037108,-0.8109462738037108,0.028941919137712265,"Edgardo Henriquez",26944,683618
"Cade Cavalli","WSN",0,0,0,1,1,4.2,5.7857150739554095,7.714286765273879,0,0.3076923076923077,0.75,0.538461538,0,96.06433868408203,1.9285716913184698,5.420531400161329,4.474768187075269,5.345454246039121,0.02846839343054916,"Cade Cavalli",27473,676917
"Will Vest","DET",0,1,0,2,0,1.2,10.800004506113025,5.400002253056512,0,0.5,0.5,0.666666666,0,95.53829956054688,10.800004506113025,3.4577123334092525,2.5890534758566766,3.401694025902873,0.02824839428955323,"Will Vest",19769,676684
"Taylor Rogers","MIN",0,0,0,3,0,3,9.00000303983791,6.000002026558607,0,0.4,0.83333333,0.2,0,,3.0000010132793036,6.188480871658879,3.1890537261962892,4.994921471670303,0.027368414505357302,"Taylor Rogers",13449,573124
"Paul Blackburn","NYY",0,0,0,1,0,1,9,0,0,0.3333333333333333,1,0.666666666,0,,0,2.4845186663212964,1.1890537261962892,1.1890537261962892,0.027368215964693635,"Paul Blackburn",14739,621112
